net,length_um
io_out[0],4647.91
io_out[1],4425.03
io_out[2],4217.08
io_out[3],3953.46
io_out[4],3735.48
io_out[5],3484.6
io_out[6],3269.56
wb_rst_i,3155.88
io_out[7],2994.18
io_out[8],2785.8
io_out[9],2555
wb_clk_i,2415
io_out[10],2276.87
io_out[11],2051.7
io_out[12],1808.1
io_out[14],1688.12
io_out[13],1607.48
io_out[15],1579.48
io_out[16],1222.76
io_out[17],844.76
io_out[18],471.24
io_out[19],465.08
